 B_ens_min B_ens_max B_ens_mean B_ens_std
0 -1.0147161330204666 0.9595922702110754 0.8427325525583487 0.21049302659290905
1 0.8231066749450426 0.9595922702110754 0.9168784577080129 0.016707614189851217
2 0.890603269948655 0.9641790905285187 0.9293289107037161 0.014292439261579571
3 0.9047795519153832 0.9641790905285187 0.9350279173418122 0.0136340809548029
4 0.9096655868831456 0.9641790905285187 0.9391195441609227 0.013287763745853625
5 0.9109182337698476 0.9682273586027004 0.9423704633714733 0.013060468083370849
6 0.9116335229796493 0.9703967643263489 0.9449452967728714 0.012683133992373075
7 0.9116335229796493 0.9704337096033693 0.9470573650627868 0.0124632692307862
8 0.9116335229796493 0.970978796631726 0.9487285325924013 0.012253899465215568
9 0.9117411093548835 0.970978796631726 0.9499340479159357 0.012109987945148426
10 0.9118534240748425 0.970978796631726 0.9509669910265033 0.011957565010960932
11 0.9118534240748425 0.970978796631726 0.9518023575786168 0.011886804441748186
12 0.9119833320598363 0.9722470957501603 0.9524877018460167 0.011852136737549035
13 0.9119833320598363 0.9722470957501603 0.9530727980390086 0.011795490861249114
14 0.9120170420314316 0.9725084183275925 0.953504205116123 0.011823894436213955
15 0.9120207719514384 0.9726503052199291 0.9538916185970316 0.011829673464363049
16 0.9120207719514384 0.973349441425162 0.9542129990812217 0.011840162986610293
17 0.9120480189794733 0.973349441425162 0.9544903863552184 0.01187131361843375
18 0.9120480189794733 0.973349441425162 0.9547105570217171 0.011890378700354549
19 0.9120565907707041 0.9733605020025164 0.9549105719227304 0.011915598852658913
20 0.9120565907707041 0.9734220610385023 0.9550958700571175 0.01189569046549925
21 0.9120661597830595 0.9740641964825124 0.9552442399854238 0.011916265844445828
22 0.9120661597830595 0.9743449348594537 0.9553915621625115 0.011917942653626215
23 0.9120755650680619 0.9744781858072652 0.9555377455533733 0.011920045036682373
24 0.9120880936750695 0.974846326550368 0.9556565696119911 0.011935373852719712
25 0.9120880936750695 0.9751424924546079 0.9557735056373288 0.011957236662156062
26 0.9120880936750695 0.9769860406758224 0.9558762251050766 0.011954475602679931
27 0.9120880936750695 0.977061571934424 0.9559704301861657 0.011952475508535796
28 0.9120880936750695 0.977061571934424 0.9560806144586833 0.011944829065605317
29 0.9120880936750695 0.9777332348679053 0.9561674736244608 0.011949031689808869
30 0.9120880936750695 0.9778015679131031 0.9562375901011965 0.011955270137593345
31 0.9120971242158822 0.9784736853965006 0.9563328055211742 0.011941947471728016
32 0.9120971242158822 0.9798198132482776 0.9564093650194244 0.011942258137936604
33 0.9120971242158822 0.9801782767034788 0.9564914637833498 0.011938299161968946
34 0.9120971242158822 0.9802812972294142 0.9565601574571666 0.011933843893532357
35 0.9120971242158822 0.9804143498710234 0.9566293130687452 0.011928098939310561
36 0.9120971242158822 0.9819824435209684 0.9566947898645441 0.011918550313474741
37 0.9120971242158822 0.9822823369842045 0.9567658405969677 0.011901690652528014
38 0.9120971242158822 0.9822823369842045 0.9568309278074106 0.01190409967619964
39 0.9120971242158822 0.9822996972447806 0.9568844533302597 0.01190771039774793
40 0.9120971242158822 0.9822996972447806 0.9569389693781157 0.011910634840739237
41 0.9120971242158822 0.9827591904913482 0.9569913932864353 0.011914188005473399
42 0.9120971242158822 0.9827591904913482 0.9570420816179201 0.01192729637232969
43 0.9120971242158822 0.9828376096289604 0.9570852520149686 0.01193360827107958
44 0.9121254885191943 0.9833614438781821 0.9571344942017256 0.01193565315825193
45 0.9121254885191943 0.983366406883091 0.9571716103094965 0.01194388402347996
46 0.9121254885191943 0.9834038481133679 0.9572065112603534 0.011957994668619866
47 0.9121947452399647 0.983533051845371 0.9572486055824413 0.011958288817289877
48 0.9121947452399647 0.9861227546765792 0.957289278629143 0.011971187747104811
49 0.9121947452399647 0.9861227546765792 0.957325539434889 0.011976550682488886
50 0.9122289605565976 0.9861227546765792 0.9573622214119257 0.011980399853277857
51 0.9122289605565976 0.9863674185095503 0.9573958603574033 0.011992669927418034
52 0.9122289605565976 0.9863674185095503 0.9574238863318226 0.012000354859734799
53 0.9122290748072643 0.9863674185095503 0.9574466774733787 0.012005963918983087
54 0.9122290748072643 0.9863674185095503 0.9574827889245177 0.012016084955373993
55 0.9122290748072643 0.9864179448173362 0.9575127745382196 0.012023306111444254
56 0.9122290748072643 0.9864179448173362 0.9575425014194726 0.01202777799402643
57 0.9122290748072643 0.9864286854750819 0.957567574071485 0.012034333585250495
58 0.9122290748072643 0.9864826605679868 0.9575950298630335 0.012044437148664848
59 0.9122290748072643 0.9864826605679868 0.9576230111749005 0.012048932904923943
60 0.9122290748072643 0.9864826605679868 0.9576528324406312 0.012057849110692572
61 0.9122290748072643 0.9864914860622113 0.9576794428956522 0.012064910031682459
62 0.9122290748072643 0.9864914860622113 0.9577088201694791 0.012069330580708967
63 0.9122290748072643 0.9864914860622113 0.9577395361670223 0.012078747804737404
64 0.9122290748072643 0.986552573089396 0.9577633406701849 0.012080563493256175
65 0.9122290748072643 0.986552573089396 0.9577876421901227 0.012088497728249313
66 0.9122290748072643 0.986552573089396 0.9578057339618318 0.012090807989265994
67 0.9122290748072643 0.986552573089396 0.9578340204863868 0.012093928775962232
68 0.9122290748072643 0.986552573089396 0.9578619069299948 0.012096119247838814
69 0.9122290748072643 0.986552573089396 0.9578866456691627 0.012099383831798115
70 0.9122290748072643 0.986552573089396 0.957915870180514 0.012097884769497016
71 0.9122290748072643 0.986552573089396 0.9579381167729392 0.012102993333771584
72 0.9122290748072643 0.986552573089396 0.9579589195016339 0.01210869754481603
73 0.9122290748072643 0.986552573089396 0.9579796455367043 0.0121140819233879
74 0.9122290748072643 0.986552573089396 0.9580064994142913 0.012112460681799414
75 0.9122290748072643 0.986552573089396 0.958025404372151 0.012115242211416074
76 0.9122290748072643 0.986552573089396 0.9580485381697249 0.012114713777774486
77 0.9122290748072643 0.986552573089396 0.9580705037097446 0.012113595993314076
78 0.9122290748072643 0.986552573089396 0.9580937553884679 0.012116282638051116
79 0.9122291867050873 0.986552573089396 0.9581134206482983 0.012116237086203402
80 0.9122291867050873 0.9865602358495741 0.9581389144092031 0.012118494250687617
81 0.9122291867050873 0.9865602358495741 0.9581565303161071 0.012123067070496981
82 0.9122291867050873 0.9865602358495741 0.9581766384544219 0.012122027611984837
83 0.9122291867050873 0.9865602358495741 0.9581937603508566 0.012126382657539484
84 0.9122304559979094 0.9865602358495741 0.958211227457354 0.012129964932353299
85 0.9122304559979094 0.9865602358495741 0.9582294014005356 0.012133236968975175
86 0.9122304559979094 0.9865602358495741 0.9582478674529807 0.012136304451151105
87 0.9122304559979094 0.9865602358495741 0.9582664566514789 0.012140866423706338
88 0.9122304559979094 0.9865602358495741 0.9582850950124189 0.01214707140863854
89 0.9122304559979094 0.9867046498485904 0.9583003771328722 0.012151290304651985
90 0.9122417875032914 0.9867046498485904 0.9583182573284525 0.012156904047571407
91 0.9122417875032914 0.9868421873836404 0.9583338521477077 0.012161271183606211
92 0.9122417875032914 0.9868421873836404 0.9583519887604871 0.012164679678650507
93 0.9122417875032914 0.9869922757183851 0.9583681934436364 0.012169613719784726
94 0.9122417875032914 0.9869922757183851 0.9583816131873887 0.012171293392193644
95 0.9122417875032914 0.9869922757183851 0.9583964322684227 0.012172612612133126
96 0.9122417875032914 0.987011131887592 0.9584098163762199 0.012174218485030173
97 0.9122417875032914 0.9871928293639843 0.9584234210741364 0.012173521161996763
98 0.9122417875032914 0.9871928293639843 0.9584374228005942 0.012176455486595128
99 0.9122417875032914 0.9871928293639843 0.9584513605267576 0.012179035507044522
100 0.9122417875032914 0.9871928293639843 0.9584641017481869 0.01217972882579372
