 B_ens_min B_ens_max B_ens_mean B_ens_std
71 0.9595826887021294 0.9658800380146476 0.9652955172838705 0.0005715318837822862
72 0.9595826887021294 0.9658800380146476 0.9652968520608189 0.0005686710851494122
73 0.9595826887021294 0.9658800380146476 0.9652992329945068 0.0005623814338966153
74 0.9595826887021294 0.9658800380146476 0.9653001981002166 0.0005620181854781945
75 0.9598304714523493 0.9658800380146476 0.9653023672110084 0.0005588559373875033
76 0.9598304714523493 0.9658800380146476 0.9653044022319622 0.0005566652134756073
77 0.9598304714523493 0.9658800380146476 0.9653054226291851 0.0005550634151690545
78 0.9598304714523493 0.9658800380146476 0.9653072302161448 0.0005531700955164607
79 0.9598304714523493 0.9658800380146476 0.9653083757660804 0.0005502212291448004
80 0.9598304714523493 0.9658800380146476 0.9653103118797193 0.0005460595549305754
